review_id,application_id,decision,review_comment,review_date,reviewed_by
REV671490,APP20135907,APPROVED,"KYC matches, no red flags.",13-Dec-2025,Alisha Duffy
REV111501,APP85454548,Approved,"All documents verified, cleared for activation.",12-11-2025,James Barrett
REV318956,APP81852422,APPROVED,,2026-02-15 08:24:07,Donna Long
REV727994,APP71260369,approved,Approved after manual PAN check.,17-Feb-2026,James Barrett
REV557687,APP17319221,Approved,Approved after manual PAN check.,2025-09-16 03:27:20,Lance Mitchell MD
REV573412,APP38308431,approved,Approved after manual PAN check.,02-14-2025,Catherine James
REV573054,APP01052817,Approved,"All documents verified, cleared for activation.",01-09-2026,James Barrett
REV004839,APP02515546,Approved,"KYC matches, no red flags.",2025-01-02 23:47:46,Donna Long
REV040178,APP19024333,APPROVED,"KYC matches, no red flags.",2026-06-01 19:32:27,Lance Mitchell MD
REV418299,APP50707096,Approved,"KYC matches, no red flags.",2025-01-04,Jose White
REV147182,APP22370423,Approved,"All documents verified, cleared for activation.",18-Aug-2025,Alisha Duffy
REV403331,APP82734005,APPROVED,Approved after manual PAN check.,08/02/2025,Alisha Duffy
REV185385,APP62491365,approved,"KYC matches, no red flags.",31-May-2025,James Barrett
REV835920,APP05284357,Approved,"KYC matches, no red flags.",01-02-2025,Donna Long
REV533075,APP77161852,Approved,"KYC matches, no red flags.",06/09/2025,Grant Glass
REV348896,APP12619132,Approved,Approved after manual PAN check.,16/03/2025,Robin Coleman
REV782885,APP26698423,Approved,Approved after manual PAN check.,2025-10-26,James Barrett
REV796649,APP47714989,Approved,,01/07/2025,James Barrett
REV650241,APP17474665,Approved,"All documents verified, cleared for activation.",17-Jun-2025,James Barrett
REV375073,APP71596773,approved,"KYC matches, no red flags.",2025-07-22,Robin Coleman
REV071440,APP62958712,Approved,Approved after manual PAN check.,10-12-2025,Catherine James
REV497619,APP07889080,APPROVED,Approved after manual PAN check.,2025-01-24,James Barrett
REV036662,APP60842428,approved,Approved after manual PAN check.,08-02-2025,Catherine James
REV569187,APP66376926,APPROVED,"All documents verified, cleared for activation.",07-Apr-2025,Alisha Duffy
REV837909,APP73784195,approved,"KYC matches, no red flags.",2025-08-03,James Barrett
REV004320,APP17035435,approved,,08-23-2025,Catherine James
REV627671,APP31811750,Approved,"All documents verified, cleared for activation.",03-04-2025,Catherine James
REV874298,APP47496752,Approved,"KYC matches, no red flags.",14/04/2026,Alisha Duffy
REV947081,APP21462633,Approved,,25/09/2025,Lance Mitchell MD
REV379543,APP05416508,approved,"KYC matches, no red flags.",05-25-2026,Grant Glass
REV309287,APP92821993,approved,"All documents verified, cleared for activation.",2025-12-01,Jose White
REV375431,APP54889147,approved,Approved after manual PAN check.,12-30-2025,Grant Glass
REV872323,APP93612255,Approved,"All documents verified, cleared for activation.",08-24-2025,Alisha Duffy
REV029800,APP81380947,APPROVED,,26-Nov-2025,Jose White
REV409813,APP70894855,approved,"All documents verified, cleared for activation.",01-09-2026,Jose White
REV586844,APP40550924,approved,"KYC matches, no red flags.",17/05/2025,Robin Coleman
REV829820,APP07154667,Approved,"All documents verified, cleared for activation.",2026-04-29 05:17:35,Grant Glass
REV358007,APP77459754,APPROVED,"All documents verified, cleared for activation.",2025-12-18 04:41:24,Alisha Duffy
REV087227,APP49212067,APPROVED,"All documents verified, cleared for activation.",02-19-2026,Alisha Duffy
REV998828,APP06951569,approved,,06/07/2025,Robin Coleman
REV222169,APP84595451,approved,"KYC matches, no red flags.",09/04/2025,Jose White
REV589116,APP56759892,APPROVED,"All documents verified, cleared for activation.",2025-07-08,Alisha Duffy
REV964872,APP38894106,approved,Approved after manual PAN check.,2025-05-10 01:34:45,Alisha Duffy
REV804939,APP99095858,APPROVED,"KYC matches, no red flags.",2025-05-11 16:23:27,James Barrett
REV911348,APP70344866,APPROVED,"KYC matches, no red flags.",2025-06-25 05:59:35,Grant Glass
REV996016,APP37793486,APPROVED,"All documents verified, cleared for activation.",12/01/2026,Donna Long
REV102888,APP36673942,Approved,"KYC matches, no red flags.",01-27-2025,James Barrett
REV775372,APP98518778,approved,"All documents verified, cleared for activation.",2025-06-05 17:51:55,James Barrett
REV653842,APP92240580,APPROVED,Approved after manual PAN check.,16-Apr-2025,Catherine James
REV760391,APP41712485,Approved,"KYC matches, no red flags.",2026-05-04,Grant Glass
REV915940,APP94375157,APPROVED,"All documents verified, cleared for activation.",01-12-2025,Alisha Duffy
REV483664,APP05418291,approved,"All documents verified, cleared for activation.",17-May-2025,Robin Coleman
REV296603,APP95794821,Approved,Approved after manual PAN check.,2026-02-12,James Barrett
REV978068,APP38658090,APPROVED,"All documents verified, cleared for activation.",30/06/2025,Donna Long
REV223212,APP30461708,APPROVED,"All documents verified, cleared for activation.",05-14-2025,Lance Mitchell MD
REV164437,APP85873628,Approved,"All documents verified, cleared for activation.",2026-01-30,Alisha Duffy
REV375940,APP48015886,approved,"KYC matches, no red flags.",25-Aug-2025,Jose White
REV309803,APP20600199,Approved,"All documents verified, cleared for activation.",2025-01-29 11:38:24,Lance Mitchell MD
REV561021,APP92836499,Approved,"KYC matches, no red flags.",02-02-2026,Robin Coleman
REV144889,APP19316024,approved,"KYC matches, no red flags.",2026-01-18 05:12:43,Jose White
REV880576,APP87785921,Approved,"All documents verified, cleared for activation.",09-Jan-2026,Lance Mitchell MD
REV728042,APP93801367,approved,Approved after manual PAN check.,2026-05-07 15:58:50,Robin Coleman
REV014331,APP07166505,approved,Approved after manual PAN check.,2025-11-05,Robin Coleman
REV093669,APP48957409,approved,"KYC matches, no red flags.",17-Jun-2026,Jose White
REV259600,APP56648258,Approved,"All documents verified, cleared for activation.",2026-03-25 13:10:47,Donna Long
REV903065,APP25449630,Approved,"All documents verified, cleared for activation.",2025-05-04,Jose White
REV693868,APP50901875,approved,Approved after manual PAN check.,2025-10-05,Lance Mitchell MD
REV826521,APP42021868,APPROVED,"KYC matches, no red flags.",05-22-2026,Donna Long
REV772278,APP71815268,approved,"All documents verified, cleared for activation.",2026-02-16,Robin Coleman
REV918322,APP89910471,approved,"All documents verified, cleared for activation.",2025-12-03 19:13:16,Lance Mitchell MD
REV319021,APP11654301,approved,Approved after manual PAN check.,01-05-2026,Robin Coleman
REV177480,APP85241658,Approved,"All documents verified, cleared for activation.",2025-04-09,Grant Glass
REV118097,APP93877104,Approved,Approved after manual PAN check.,03-19-2026,Catherine James
REV472531,APP26774894,Approved,"All documents verified, cleared for activation.",14/10/2025,Lance Mitchell MD
REV248013,APP85989759,APPROVED,"All documents verified, cleared for activation.",05-11-2026,Jose White
REV281143,APP06113835,Approved,,10-28-2025,Donna Long
REV831061,APP76749973,Approved,"KYC matches, no red flags.",2026-05-23 07:26:19,Robin Coleman
REV309203,APP30444400,approved,Approved after manual PAN check.,2026-06-01 15:56:14,Donna Long
REV780671,APP52060398,Approved,,2025-02-01,Donna Long
REV391236,APP16376255,approved,"KYC matches, no red flags.",27/03/2026,Lance Mitchell MD
REV401254,APP06523381,APPROVED,"All documents verified, cleared for activation.",07-29-2025,Donna Long
REV180404,APP59901199,approved,Approved after manual PAN check.,01-29-2025,Robin Coleman
REV365716,APP63853418,Approved,"All documents verified, cleared for activation.",2025-01-31,Grant Glass
REV263495,APP84711400,APPROVED,Approved after manual PAN check.,2025-12-27,Lance Mitchell MD
REV100071,APP26553907,approved,Approved after manual PAN check.,2025-09-07 00:28:31,Robin Coleman
REV859086,APP46353484,approved,Approved after manual PAN check.,2025-12-29 23:35:21,Lance Mitchell MD
REV683251,APP53818352,Approved,"KYC matches, no red flags.",27-Feb-2026,Jose White
REV565620,APP74249990,APPROVED,"KYC matches, no red flags.",01-29-2025,Alisha Duffy
REV711698,APP51117725,approved,"KYC matches, no red flags.",04-23-2025,Donna Long
REV365353,APP78524440,APPROVED,"KYC matches, no red flags.",27/05/2026,Robin Coleman
REV249368,APP39222796,approved,"All documents verified, cleared for activation.",2025-10-20 12:31:42,Catherine James
REV258101,APP42014809,approved,Approved after manual PAN check.,2026-05-22,James Barrett
REV583463,APP81916303,approved,,31/03/2026,Jose White
REV451381,APP87531224,APPROVED,"KYC matches, no red flags.",2025-02-12,Jose White
REV394149,APP95373936,approved,Approved after manual PAN check.,2026-06-04 00:50:34,Donna Long
REV797098,APP76746163,APPROVED,"All documents verified, cleared for activation.",2026-02-07,James Barrett
REV331849,APP12814671,Approved,Approved after manual PAN check.,06-22-2026,Robin Coleman
REV175116,APP33081006,Approved,"KYC matches, no red flags.",22/02/2025,Grant Glass
REV553860,APP74104933,approved,Approved after manual PAN check.,2025-09-21 13:36:41,James Barrett
REV029451,APP31095373,Approved,,2025-03-07 00:41:05,Catherine James
REV256426,APP58020374,APPROVED,Approved after manual PAN check.,2026-04-03,Alisha Duffy
REV128104,APP17088681,approved,Approved after manual PAN check.,25/04/2026,Lance Mitchell MD
REV208791,APP20554157,APPROVED,"KYC matches, no red flags.",2026-01-11,Alisha Duffy
REV321490,APP88262198,APPROVED,"KYC matches, no red flags.",2026-01-18 05:31:53,Jose White
REV003329,APP42522569,APPROVED,Approved after manual PAN check.,02-27-2025,Donna Long
REV646947,APP17292242,APPROVED,"KYC matches, no red flags.",2026-03-20 03:10:12,Lance Mitchell MD
REV607333,APP99913630,APPROVED,"All documents verified, cleared for activation.",15/02/2026,Jose White
REV404997,APP76088768,APPROVED,Approved after manual PAN check.,02-Jan-2026,Robin Coleman
REV106102,APP24027853,APPROVED,"All documents verified, cleared for activation.",28-Feb-2026,James Barrett
REV362848,APP15724008,Approved,"KYC matches, no red flags.",2026-02-16 06:45:18,Alisha Duffy
REV350079,APP68580526,APPROVED,"All documents verified, cleared for activation.",02-06-2026,Lance Mitchell MD
REV741005,APP53407817,approved,Approved after manual PAN check.,05-23-2026,Grant Glass
REV009210,APP87451806,approved,Approved after manual PAN check.,22/11/2025,Donna Long
REV415770,APP35707217,Approved,"All documents verified, cleared for activation.",16/11/2025,Donna Long
REV443123,APP71410708,approved,Approved after manual PAN check.,02-08-2026,Robin Coleman
REV574640,APP64669183,approved,Approved after manual PAN check.,18/02/2025,Catherine James
REV032116,APP67531186,APPROVED,Approved after manual PAN check.,02-26-2025,Catherine James
REV649841,APP40292044,approved,"KYC matches, no red flags.",2025-05-30 13:32:55,James Barrett
REV839355,APP49223704,Approved,"KYC matches, no red flags.",2025-12-14,Lance Mitchell MD
REV343276,APP77828226,APPROVED,"All documents verified, cleared for activation.",19/02/2025,James Barrett
REV890413,APP55639725,APPROVED,Approved after manual PAN check.,02-Mar-2025,Catherine James
REV479345,APP40975767,approved,"All documents verified, cleared for activation.",16/12/2025,James Barrett
REV467534,APP54014478,Approved,"KYC matches, no red flags.",2025-04-21,Catherine James
REV330446,APP32316199,APPROVED,"KYC matches, no red flags.",2026-03-23 03:05:47,Jose White
REV690695,APP77328679,Approved,"All documents verified, cleared for activation.",04-30-2026,Donna Long
REV400989,APP52181561,APPROVED,"All documents verified, cleared for activation.",2025-03-14 10:37:10,Grant Glass
REV926749,APP04318383,Approved,"KYC matches, no red flags.",02-04-2026,James Barrett
REV370230,APP49010531,APPROVED,,08-Mar-2026,Donna Long
REV868609,APP52751944,Approved,"KYC matches, no red flags.",22/04/2025,Catherine James
REV275944,APP03786056,Approved,"All documents verified, cleared for activation.",10/04/2025,Jose White
REV441763,APP25188188,approved,Approved after manual PAN check.,26/06/2026,Lance Mitchell MD
REV527130,APP44630806,APPROVED,"KYC matches, no red flags.",08-09-2025,Robin Coleman
REV819362,APP15438853,approved,Approved after manual PAN check.,2025-03-29 09:18:14,Donna Long
REV124948,APP28233716,APPROVED,Approved after manual PAN check.,26-Jun-2025,Alisha Duffy
REV643201,APP09611085,Approved,"All documents verified, cleared for activation.",2025-01-22 21:32:33,James Barrett
REV214684,APP24339467,Approved,"KYC matches, no red flags.",06/01/2025,Catherine James
REV678819,APP78279872,approved,"KYC matches, no red flags.",2026-06-04,Jose White
REV307223,APP02149444,APPROVED,"KYC matches, no red flags.",28-Apr-2025,Catherine James
REV767300,APP67873907,approved,"KYC matches, no red flags.",2025-09-25,Donna Long
REV993046,APP42581156,Approved,"KYC matches, no red flags.",2025-07-29 19:03:40,Jose White
REV932392,APP54538340,approved,,29-Oct-2025,Robin Coleman
REV042469,APP75138217,approved,"KYC matches, no red flags.",2026-04-12 08:35:16,Catherine James
REV651020,APP66397286,APPROVED,"KYC matches, no red flags.",01-Feb-2026,Donna Long
REV954069,APP42546709,APPROVED,Approved after manual PAN check.,03-30-2025,Catherine James
REV969662,APP92029901,approved,Approved after manual PAN check.,23-Apr-2025,Robin Coleman
REV750869,APP76485199,APPROVED,"All documents verified, cleared for activation.",2026-06-29,James Barrett
REV129203,APP63548472,APPROVED,Approved after manual PAN check.,06-14-2026,Grant Glass
REV640112,APP46008465,APPROVED,"KYC matches, no red flags.",20/05/2025,Alisha Duffy
REV632588,APP07085072,Approved,Approved after manual PAN check.,12-21-2025,Donna Long
REV312262,APP99109107,APPROVED,"KYC matches, no red flags.",15/04/2026,James Barrett
REV378169,APP03835141,approved,Approved after manual PAN check.,21/01/2026,James Barrett
REV582150,APP98321984,APPROVED,Approved after manual PAN check.,27/10/2025,Robin Coleman
REV603305,APP13412521,Approved,"All documents verified, cleared for activation.",29/05/2026,Alisha Duffy
REV792851,APP41989219,APPROVED,"KYC matches, no red flags.",2026-06-15,Catherine James
REV219524,APP35252748,APPROVED,Approved after manual PAN check.,01-Jan-2026,Alisha Duffy
REV592594,APP77339647,Approved,"KYC matches, no red flags.",2025-10-03 07:57:12,Lance Mitchell MD
REV742479,APP69360525,Approved,"KYC matches, no red flags.",2026-06-12 17:36:28,Donna Long
REV479539,APP83349858,Approved,"KYC matches, no red flags.",31-Jul-2025,Robin Coleman
REV931679,APP30148002,Approved,"KYC matches, no red flags.",10/01/2026,Robin Coleman
REV664418,APP76452423,Approved,"All documents verified, cleared for activation.",20-Oct-2025,Catherine James
REV925688,APP29226769,Approved,Approved after manual PAN check.,2025-10-15 06:32:16,Jose White
REV361990,APP57798195,APPROVED,Approved after manual PAN check.,2026-05-29,Catherine James
REV748715,APP77539824,Approved,"KYC matches, no red flags.",2026-05-06 14:15:06,Catherine James
REV273365,APP25033764,APPROVED,Approved after manual PAN check.,2025-02-05 09:41:16,Alisha Duffy
REV165074,APP33342824,Approved,Approved after manual PAN check.,2026-03-04,Lance Mitchell MD
REV609445,APP61272491,Approved,"All documents verified, cleared for activation.",07-18-2025,Catherine James
REV470275,APP51245793,APPROVED,Approved after manual PAN check.,2026-03-06 09:48:08,Robin Coleman
REV036141,APP90633135,APPROVED,"KYC matches, no red flags.",2025-11-27 13:40:22,Catherine James
